brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,horsepower,litres,cylinders,reselling_time,registration_date,reselling_date
BMW,X5 xDrive35i,2017,72700,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,27499,300.0,3.0,6.0,,2023-09-27,
BMW,X6 M Base,2018,54293,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,49000,567.0,4.4,8.0,31.0,2023-08-25,2023-09-25
Lexus,IS 300 Base,2018,16000,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Brown,At least 1 accident or damage reported,Yes,30500,260.0,3.5,6.0,25.0,2023-04-11,2023-05-06
Lamborghini,Gallardo SE,2006,19500,Gasoline,493.0HP 5.0L 10 Cylinder Engine Gasoline Fuel,6-Speed A/T,Green,Gray,None reported,Yes,129000,493.0,5.0,10.0,26.0,2023-02-13,2023-03-11
BMW,428 i,2014,71000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,16700,240.0,2.0,4.0,12.0,2023-05-06,2023-05-18
BMW,X5 xDrive40i,2019,60000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,36500,335.0,3.0,6.0,13.0,2023-02-03,2023-02-16
Porsche,Boxster Base,1998,75539,Gasoline,201.0HP 2.5L Flat 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Beige,None reported,Yes,11995,201.0,2.5,6.0,16.0,2023-09-11,2023-09-27
Alfa,Romeo Giulia Base,2017,36000,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,21000,280.0,2.0,4.0,15.0,2023-07-03,2023-07-18
Mercedes-Benz,C-Class C 300,2019,76422,Gasoline,2.0 Liter Turbo,Automatic,Black,Black,None reported,No,28998,315.0,2.0,5.0,21.0,2023-05-17,2023-06-07
Nissan,370Z NISMO Tech,2016,42600,Gasoline,350.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,31950,350.0,3.7,6.0,21.0,2023-04-20,2023-05-11
Chevrolet,Suburban LT,2017,98888,Gasoline,6.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,29000,512.0,6.0,8.0,33.0,2023-03-16,2023-04-18
Ford,Fusion Hybrid SE,2019,64532,Hybrid,188.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,19395,188.0,2.0,4.0,33.0,2023-01-26,2023-02-28
BMW,X3 xDrive35i,2011,75500,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,12975,300.0,3.0,6.0,32.0,2023-06-25,2023-07-27
Buick,Envision Preferred,2019,32000,Gasoline,197.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,27000,197.0,2.5,4.0,32.0,2023-07-06,2023-08-07
Buick,Envision Essence,2019,47839,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Black,Beige,None reported,Yes,24991,308.0,2.5,4.0,,2023-10-04,
Porsche,Cayenne GTS,2013,98413,Gasoline,420.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Green,Black,At least 1 accident or damage reported,Yes,34900,420.0,4.8,8.0,43.0,2023-05-11,2023-06-23
Audi,RS 5 2.9T,2022,9628,Gasoline,444.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,78500,444.0,2.9,6.0,27.0,2023-05-02,2023-05-29
Jaguar,XK8 Base,1999,15000,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Green,Beige,None reported,Yes,16370,290.0,4.0,8.0,26.0,2023-09-18,2023-10-14
Audi,R8 5.2 V10,2021,6397,Gasoline,5.2L V10 40V PDI DOHC,7-Speed Automatic with Auto-Shift,Blue,Gray,None reported,No,172900,283.0,5.2,10.0,20.0,2023-02-24,2023-03-16
Honda,Pilot Black Edition,2022,22564,Gasoline,3.5 Liter,Automatic,Green,Black,None reported,No,44998,277.0,3.5,8.0,19.0,2023-05-05,2023-05-24
Lexus,RX 350 Crafted Line F Sport,2015,110000,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,28000,270.0,3.5,6.0,41.0,2023-08-23,2023-10-03
Toyota,4Runner Limited,2004,186117,Gasoline,245.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,13000,245.0,4.0,6.0,78.0,2023-05-12,2023-07-29
Jeep,Wrangler Sport,2002,103500,Gasoline,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,M/T,Red,Gray,None reported,Yes,12500,190.0,4.0,6.0,97.0,2023-03-14,2023-06-19
Cadillac,CT6-V 4.2L Blackwing Twin Turbo,2019,8074,Gasoline,4.2L V8 32V GDI DOHC Twin Turbo,10-Speed Automatic,Red,Gray,None reported,No,76700,302.0,4.2,8.0,97.0,2023-02-28,2023-06-05
BMW,M3 Base,2011,43000,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,50900,414.0,4.0,8.0,98.0,2023-06-23,2023-09-29
BMW,750 i,2015,70700,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,23000,445.0,4.4,8.0,82.0,2023-02-17,2023-05-10
Chevrolet,Trailblazer RS,2022,42479,Gasoline,1.3L I3 12V GDI DOHC Turbo,9-Speed Automatic,Blue,–,None reported,Yes,28495,378.0,1.3,3.0,81.0,2023-04-09,2023-06-29
Ford,Excursion XLT 4WD,2000,205000,Gasoline,310.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At least 1 accident or damage reported,Yes,9950,310.0,6.8,10.0,88.0,2023-03-06,2023-06-02
Audi,SQ5 3.0T Premium Plus,2019,22300,Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gray,None reported,Yes,38999,349.0,3.0,6.0,69.0,2023-04-19,2023-06-27
Ford,Expedition EL Limited,2017,104000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,19995,365.0,3.5,6.0,86.0,2023-07-22,2023-10-16
Ford,Bronco Sport Base,2022,13865,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Gray,Brown,None reported,Yes,29182,434.0,1.5,3.0,85.0,2023-01-21,2023-04-16
BMW,M4 Competition xDrive,2022,15882,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Beige,None reported,Yes,84995,503.0,3.0,6.0,80.0,2023-06-30,2023-09-18
Land,Rover Defender,2022,12209,Gasoline,5.0L V8 32V GDI DOHC Supercharged,8-Speed Automatic,Black,Black,None reported,No,104900,524.0,5.0,8.0,,2023-09-02,
Mercedes-Benz,AMG GLC 43 AMG GLC 43,2021,10483,Gasoline,3.0 Liter Twin Turbo,Automatic,Silver,Red,None reported,No,60998,544.0,3.0,7.0,20.0,2023-03-14,2023-04-03
Nissan,GT-R Premium,2017,31150,Gasoline,565.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Black,None reported,Yes,113000,565.0,3.8,6.0,19.0,2023-07-23,2023-08-11
Chrysler,200 C,2015,44000,E85 Flex Fuel,295.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,White,Black,At least 1 accident or damage reported,Yes,12700,295.0,3.6,6.0,2.0,2023-04-24,2023-04-26
Hummer,H2 Base,2003,109000,Gasoline,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,None reported,Yes,17500,316.0,6.0,8.0,,2023-10-02,
BMW,M4 Base,2020,31350,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Brown,None reported,Yes,62450,425.0,3.0,6.0,24.0,2023-05-29,2023-06-22
Audi,Q8 55 Premium Plus,2021,30000,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Black,Black,None reported,Yes,62000,335.0,3.0,6.0,24.0,2023-09-10,2023-10-04
Land,Rover Range Rover HSE,2012,66500,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,19950,385.0,5.0,8.0,27.0,2023-06-24,2023-07-21
Nissan,Frontier SV,2012,96600,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,17000,261.0,4.0,6.0,43.0,2023-03-05,2023-04-17
Toyota,Highlander LE Plus,2015,198000,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,14000,270.0,3.5,6.0,100.0,2023-04-11,2023-07-20
Audi,S4 3.0T Premium Plus,2013,91877,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Red,At least 1 accident or damage reported,Yes,24000,333.0,3.0,6.0,91.0,2023-04-16,2023-07-16
Ford,Expedition Max Limited,2018,45578,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,–,None reported,Yes,45023,375.0,3.5,6.0,,2023-07-17,
BMW,228 i,2015,54000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Red,At least 1 accident or damage reported,Yes,19996,240.0,2.0,4.0,91.0,2023-03-16,2023-06-15
Land,Rover Range Rover Sport HST MHEV,2020,52000,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Black,None reported,Yes,55000,395.0,3.0,6.0,89.0,2023-04-02,2023-06-30
Mercedes-Benz,E-Class AMG E 53,2020,23044,Hybrid,3.0 Liter Turbo,Automatic,Black,Black,None reported,No,72598,360.0,3.0,6.0,72.0,2023-05-21,2023-08-01
Porsche,911 Carrera,2008,132500,Gasoline,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,35000,325.0,3.6,6.0,47.0,2023-08-20,2023-10-06
Dodge,Dakota SLT Quad Cab,2006,256000,Gasoline,4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,4000,422.0,4.7,8.0,114.0,2023-01-26,2023-05-20
Mercedes-Benz,SL-Class SL63 AMG Roadster,2009,31370,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Brown,None reported,Yes,65700,518.0,6.3,8.0,114.0,2023-01-12,2023-05-06
Chrysler,Sebring LX,2008,67303,Gasoline,173.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Red,None reported,Yes,4900,173.0,2.4,4.0,116.0,2023-01-02,2023-04-28
Chevrolet,Corvette Stingray w/3LT,2021,12000,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At least 1 accident or damage reported,Yes,99900,490.0,6.2,8.0,116.0,2023-04-05,2023-07-30
Toyota,Tacoma TRD Pro,2018,28800,Gasoline,"3.5L V-6 port/direct injection, DOHC, VVT-iE variable valve cont","Manual, 6-Spd",Green,Black,None reported,No,42900,278.0,3.5,6.0,85.0,2023-07-04,2023-09-27
RAM,ProMaster 2500 High Roof,2019,88000,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,39900,280.0,3.6,6.0,,2023-10-05,
Ford,Shelby GT350 Base,2018,18515,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,At least 1 accident or damage reported,Yes,60867,526.0,5.2,8.0,17.0,2023-08-25,2023-09-11
Volvo,XC60 T6 Inscription,2019,58600,Gasoline,330.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,29000,330.0,2.0,4.0,14.0,2023-08-19,2023-09-02
Lexus,LS 460 Crafted Line,2015,74500,Gasoline,386.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Red,None reported,Yes,33900,386.0,4.6,8.0,22.0,2023-08-04,2023-08-26
Chevrolet,Avalanche 1500 LTZ,2007,75124,E85 Flex Fuel,310.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Red,Gray,None reported,Yes,16499,310.0,5.3,8.0,16.0,2023-01-10,2023-01-26
Chevrolet,Corvette Grand Sport,2013,15500,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,–,None reported,Yes,45000,430.0,6.2,8.0,17.0,2023-09-18,2023-10-05
Audi,Q8 55 Premium,2020,34300,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Brown,None reported,Yes,52500,335.0,3.0,6.0,16.0,2023-09-24,2023-10-10
Honda,Odyssey Elite,2019,82000,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Silver,Black,None reported,Yes,32471,280.0,3.5,6.0,26.0,2023-01-11,2023-02-06
Cadillac,STS V6,2005,96000,Gasoline,260.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Brown,At least 1 accident or damage reported,Yes,4999,260.0,3.6,6.0,27.0,2023-02-21,2023-03-20
Dodge,Charger R/T,2021,7751,Gasoline,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,41950,370.0,5.7,8.0,,2023-10-16,
Audi,RS 7 4.0T Performance Prestige,2017,66250,Gasoline,605.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,59200,605.0,4.0,8.0,33.0,2023-08-07,2023-09-09
Lexus,CT 200h Premium,2012,109000,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,Black,At least 1 accident or damage reported,Yes,14945,134.0,1.8,4.0,45.0,2023-05-27,2023-07-11
Hyundai,Genesis Coupe 3.8 Base,2015,60000,Gasoline,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,17000,348.0,3.8,6.0,44.0,2023-03-16,2023-04-29
Mercedes-Benz,E-Class E 350 4MATIC,2022,9006,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,56999,255.0,2.0,4.0,44.0,2023-05-30,2023-07-13
Toyota,GR86 Base,2022,13400,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,33499,228.0,2.4,4.0,,2023-10-02,
Porsche,Macan S,2020,28570,Gasoline,3.0 Liter Turbo,Automatic,White,Black,None reported,No,55998,352.0,3.0,6.0,29.0,2023-09-04,2023-10-03
Dodge,Durango SRT,2018,78000,Gasoline,475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,44700,475.0,6.4,8.0,32.0,2023-08-10,2023-09-11
Lexus,LX 570 Base,2013,134000,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,29995,383.0,5.7,8.0,43.0,2023-05-14,2023-06-26
Kia,Optima Hybrid EX,2013,104994,Hybrid,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,Black,Beige,None reported,Yes,9000,199.0,2.4,4.0,61.0,2023-06-05,2023-08-05
Bentley,Continental GT V8 S,2016,31500,Gasoline,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,None reported,Yes,103900,521.0,4.0,8.0,61.0,2023-06-16,2023-08-16
Alfa,Romeo Giulia Base,2020,30000,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,–,None reported,Yes,28900,280.0,2.0,4.0,59.0,2023-04-26,2023-06-24
Toyota,Sequoia Limited,2017,67000,E85 Flex Fuel,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Gray,None reported,Yes,37999,381.0,5.7,8.0,54.0,2023-05-24,2023-07-17
Kia,K5 EX,2021,8263,Gasoline,180.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Red,None reported,Yes,29000,180.0,1.6,4.0,22.0,2023-03-19,2023-04-10
RAM,1500 Big Horn,2021,35003,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Silver,Red,None reported,Yes,40999,305.0,5.7,8.0,,2023-10-13,
Chevrolet,Corvette Base,2008,80000,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Beige,None reported,Yes,31000,430.0,6.2,8.0,15.0,2023-03-25,2023-04-09
Chevrolet,Corvette Stingray w/1LT,2022,6200,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,99999,490.0,6.2,8.0,15.0,2023-04-29,2023-05-14
Jaguar,F-TYPE S,2014,74595,Gasoline,495.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Black,At least 1 accident or damage reported,Yes,32450,495.0,5.0,8.0,23.0,2023-04-08,2023-05-01
Audi,A7 3.0T Prestige,2013,87066,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,20999,310.0,3.0,6.0,31.0,2023-04-04,2023-05-05
Audi,Q8 3.0T Prestige,2019,38360,Gasoline,3.0L V6 24V GDI DOHC Turbo,8-Speed Automatic,Red,Black,None reported,No,49936,300.0,3.0,6.0,32.0,2023-06-01,2023-07-03
Kia,Telluride SX,2020,38000,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Beige,None reported,Yes,41999,291.0,3.8,6.0,32.0,2023-07-25,2023-08-26
Toyota,Camry Hybrid XLE,2018,69641,Hybrid,208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,White,Black,At least 1 accident or damage reported,Yes,23995,208.0,2.5,4.0,25.0,2023-02-03,2023-02-28
Toyota,GR86 Premium,2022,1275,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,47999,228.0,2.4,4.0,25.0,2023-04-22,2023-05-17
BMW,M3 Base,2001,60000,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Gray,None reported,Yes,25000,333.0,3.2,6.0,19.0,2023-07-07,2023-07-26
Jeep,Wrangler Rubicon,2014,99450,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,21000,285.0,3.6,6.0,24.0,2023-08-20,2023-09-13
Porsche,Panamera 4 Edition,2016,68000,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,At least 1 accident or damage reported,Yes,32950,310.0,3.6,6.0,29.0,2023-08-27,2023-09-25
Lexus,GS 350 Base,2010,212000,Gasoline,303.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,9450,303.0,3.5,6.0,,2023-08-13,
GMC,Sierra 3500 Denali,2019,73091,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,58500,445.0,6.6,8.0,,2023-09-10,
Porsche,Cayenne Base,2014,117697,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,16975,300.0,3.6,6.0,101.0,2023-02-18,2023-05-30
Mercedes-Benz,S-Class S 65 AMG,2015,95428,Gasoline,621.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,Silver,–,None reported,Yes,55000,621.0,6.0,12.0,119.0,2023-03-03,2023-06-30
Lexus,GX 460 Premium,2017,116300,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Beige,None reported,Yes,31950,301.0,4.6,8.0,138.0,2023-02-01,2023-06-19
Acura,MDX Sport Hybrid 3.0L w/Technology Package,2019,56778,Hybrid,321.0HP 3.0L V6 Cylinder Engine Gas/Electric Hybrid,7-Speed A/T,Black,Black,None reported,Yes,41899,321.0,3.0,6.0,75.0,2023-02-17,2023-05-03
BMW,530 i,2017,37000,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,31000,248.0,2.0,4.0,,2023-08-18,
Kia,Forte Koup EX,2015,103748,Gasoline,173.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None reported,Yes,8500,173.0,2.0,4.0,61.0,2023-07-08,2023-09-07
Toyota,Sequoia Limited,2005,86000,Gasoline,282.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,–,None reported,Yes,22500,282.0,4.7,8.0,55.0,2023-03-22,2023-05-16
Land,Rover LR4 HSE,2013,125900,Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,21000,375.0,5.0,8.0,59.0,2023-01-09,2023-03-09
Ford,F-250 Lariat,2019,85000,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,52500,450.0,6.7,8.0,70.0,2023-05-02,2023-07-11
Mercedes-Benz,AMG GT AMG GT,2017,19324,Gasoline,456.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,75000,456.0,4.0,8.0,,2023-09-20,
Cadillac,Escalade Platinum,2018,49273,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,54000,420.0,6.2,8.0,53.0,2023-03-16,2023-05-08
BMW,M3 Base,2017,44000,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Black,None reported,Yes,55000,425.0,3.0,6.0,42.0,2023-06-01,2023-07-13
Chevrolet,Cruze LT,2012,148377,Gasoline,138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,Unknown,No,5500,138.0,1.4,4.0,51.0,2023-06-26,2023-08-16
Dodge,Challenger SRT8,2010,70000,Gasoline,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,22000,425.0,6.1,8.0,55.0,2023-07-12,2023-09-05
Mercedes-Benz,Sprinter 2500,2016,143290,Diesel,161.0HP 2.1L 4 Cylinder Engine Diesel Fuel,A/T,White,Black,None reported,Yes,33490,161.0,2.1,4.0,80.0,2023-04-10,2023-06-29
Ford,F-350 Platinum,2019,69205,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,73500,450.0,6.7,8.0,87.0,2023-04-28,2023-07-24
Chevrolet,Tahoe LTZ,2015,123500,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Brown,None reported,Yes,25650,355.0,5.3,8.0,,2023-09-08,
Audi,Q7 3.0T Prestige,2018,70773,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,30950,333.0,3.0,6.0,,2023-09-12,
Jeep,Patriot Latitude,2015,109000,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,7599,158.0,2.0,4.0,101.0,2023-02-08,2023-05-20
INFINITI,QX70 Base,2014,71097,Gasoline,325.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,18995,325.0,3.7,6.0,101.0,2023-01-24,2023-05-05
BMW,X5 xDrive35i,2013,76309,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,Unknown,No,12000,300.0,3.0,6.0,,2023-10-04,
Cadillac,ATS 2.5L,2014,80400,Gasoline,202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,15000,202.0,2.5,4.0,48.0,2023-04-26,2023-06-13
Toyota,RAV4 Base,2010,123620,Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,9900,179.0,2.5,4.0,,2023-08-13,
Acura,TSX Technology,2011,187883,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,None reported,Yes,5500,201.0,2.4,4.0,101.0,2023-01-09,2023-04-20
Mercedes-Benz,G-Class G 550 4MATIC,2020,45000,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,133000,416.0,4.0,8.0,99.0,2023-04-11,2023-07-19
Honda,Civic Sport,2022,25420,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Red,Gray,None reported,Yes,24500,158.0,2.0,4.0,92.0,2023-01-23,2023-04-25
BMW,M3 Base,2011,129999,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,29999,414.0,4.0,8.0,122.0,2023-04-29,2023-08-29
BMW,M3 Base,2008,41048,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,38490,414.0,4.0,8.0,113.0,2023-06-02,2023-09-23
Nissan,Cube 1.8 S,2010,72500,Gasoline,122.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,6750,122.0,1.8,4.0,93.0,2023-01-08,2023-04-11
RAM,ProMaster 3500 Tradesman,2014,143390,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,–,None reported,Yes,13000,280.0,3.6,6.0,76.0,2023-02-13,2023-04-30
Acura,RDX Base,2018,68425,Gasoline,279.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,–,At least 1 accident or damage reported,Yes,23500,279.0,3.5,6.0,,2023-09-22,
Toyota,4Runner Limited,2018,95000,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Brown,None reported,Yes,33000,270.0,4.0,6.0,,2023-10-15,
